,time,SBI_index,lower_level_ws (10m m/s),lower_level_angle (10m degrees),upper_level_ws (500-2000m),upper_level_angle (500-2000m)
981,2012-11-04 11:00:00,0.85363215,5.8020926,121.29637,7.580425,345.23383
982,2012-11-04 12:00:00,0.82809716,5.8098855,123.40373,6.4714613,334.9466
983,2012-11-04 13:00:00,0.82022053,5.817832,124.88902,7.705944,342.59814
984,2012-11-04 14:00:00,0.80489343,5.6946397,126.37747,7.5854254,344.0525
985,2012-11-04 15:00:00,0.7827007,5.5218773,128.4868,8.736927,346.17453
986,2012-11-04 16:00:00,0.7536369,5.3499594,131.08469,8.656372,348.76733
987,2012-11-04 17:00:00,0.71495664,5.178972,134.34753,5.8232226,339.5012
988,2012-11-04 18:00:00,0.66165125,5.009007,138.53604,5.5595536,343.70755
989,2012-11-04 19:00:00,0.58698285,4.8401756,144.0384,7.8355637,355.42456
990,2012-11-04 20:00:00,0.47823006,4.6725984,151.41962,7.350895,356.5264
991,2012-11-04 21:00:00,0.31810054,4.5064163,161.42148,5.4705477,347.64844
992,2012-11-04 22:00:00,0.0910827,4.3417883,174.71219,6.479117,348.58197
993,2012-11-06 02:00:00,0.08618486,2.9321542,174.95377,4.0531254,330.02225
994,2012-11-06 03:00:00,0.35192493,2.534609,159.3885,3.784073,333.12967
995,2012-11-06 04:00:00,0.555493,2.1372638,146.13237,4.9171276,326.05237
996,2012-11-06 05:00:00,0.6965257,1.7402542,135.76276,3.6855366,334.6686
997,2012-11-06 06:00:00,0.78894615,1.3438785,127.90972,1.968392,326.76852
998,2012-11-06 07:00:00,0.84820247,0.94893134,121.963394,3.5261812,339.68332
999,2012-11-06 08:00:00,0.8866345,0.5584517,117.39558,1.9354715,335.04233
1000,2012-11-06 09:00:00,0.91482735,0.20050517,113.81878,3.0140903,344.08432
1001,2012-11-06 10:00:00,0.9337676,0.29235715,110.96269,2.7944531,347.5213
1002,2012-11-06 11:00:00,0.9416782,0.66908854,108.64017,2.644403,351.3607
1003,2012-11-06 12:00:00,0.95613384,1.0615189,106.72034,2.8585377,355.89294
1004,2012-11-06 13:00:00,0.9645815,1.4256265,105.24515,1.9800146,354.33844
1005,2012-11-06 14:00:00,0.9659259,1.4465035,104.99993,2.3835113,347.83252
1006,2012-11-06 15:00:00,0.9659171,1.3670627,104.99993,1.5290223,328.98654
1007,2012-11-06 16:00:00,0.9628406,1.2900579,104.99992,2.2800732,347.91174
1008,2012-11-06 17:00:00,0.9641,1.2159522,104.99992,1.4362966,341.6101
1009,2012-11-06 18:00:00,0.9640417,1.1453089,104.99992,1.8817872,347.76932
1010,2012-11-06 19:00:00,0.9561913,1.0788077,104.99993,0.93623376,329.12433
1011,2012-11-06 20:00:00,0.9657506,1.0172616,104.99992,2.994548,347.85086
1012,2012-11-06 21:00:00,0.9657268,0.9616233,104.99992,3.2843435,347.8521
1013,2012-11-06 22:00:00,0.96517557,0.9129726,104.99993,1.0613233,347.87122
1014,2012-11-06 23:00:00,0.9648663,0.87247926,104.99992,2.6802845,347.78494
1015,2012-11-07 00:00:00,0.9644516,0.84132236,104.99992,2.741167,347.88705
1016,2012-11-07 01:00:00,0.9571271,0.86997235,106.0988,3.3666086,342.73477
1017,2012-11-07 02:00:00,0.9562981,1.4520615,107.000206,2.4491725,349.82864
1018,2012-11-07 03:00:00,0.95394677,2.1924443,107.000206,2.3439462,331.05273
1019,2012-11-07 04:00:00,0.94828725,2.934734,107.0002,2.3089645,299.43698
1020,2012-11-07 05:00:00,0.9557395,3.1160173,106.75491,1.4428483,324.39258
1021,2012-11-07 06:00:00,0.9609338,2.6318147,105.87417,1.2584782,342.37885
1022,2012-11-07 07:00:00,0.96110344,2.3952994,104.74045,2.0559382,290.91232
1023,2012-11-07 08:00:00,0.89603996,2.4972181,103.26601,1.7026058,289.148
1024,2012-11-07 09:00:00,0.9431336,2.902132,101.273315,1.13617,306.12836
1025,2012-11-07 10:00:00,0.9480636,3.5066044,98.43967,0.8600037,310.1449
1026,2012-11-07 11:00:00,0.988188,4.22585,94.11921,0.44239426,349.65356
1027,2012-11-10 09:00:00,0.61584705,1.9817839,38.88083,0.1422585,275.23483
1028,2012-11-10 10:00:00,0.45250952,1.8474244,26.919033,0.6736559,244.64943
1029,2012-11-10 11:00:00,0.23544416,1.8503518,13.623596,1.7108566,281.61707
1030,2012-11-10 12:00:00,0.0048492993,1.9899608,0.2830429,1.6770238,268.05576
1031,2012-11-11 02:00:00,0.04514948,4.4203024,176.99991,0.46785018,288.41516
1032,2012-11-11 05:00:00,0.04663233,1.793029,177.24997,2.6926916,357.0125
1033,2012-11-11 14:00:00,0.9576963,3.1883457,91.99989,1.3435332,340.82504
1034,2012-11-11 15:00:00,0.9993909,2.938634,91.99989,1.466509,347.3979
1035,2012-11-11 16:00:00,0.9278208,2.6897442,91.99989,1.3815308,353.30054
1036,2012-11-11 17:00:00,0.9970571,2.4419267,91.99989,1.3130182,359.89612
1037,2012-11-11 23:00:00,0.19903897,1.0219352,91.99989,0.1058799,207.79773
1038,2012-11-13 00:00:00,0.83654773,0.822509,91.9999,0.34137064,208.58914
1039,2012-11-13 01:00:00,0.98129344,0.6903172,101.08418,0.7957318,199.41309
1040,2012-11-15 20:00:00,0.13334884,1.5088365,168.29805,0.51607066,259.4801
1041,2012-11-15 21:00:00,0.21378744,1.2424365,167.65509,0.5327223,278.54907
1042,2012-11-15 22:00:00,0.22948624,0.97773206,166.69388,1.5365647,258.6531
1043,2012-11-15 23:00:00,0.24991177,0.7166047,165.10173,0.80107856,288.79016
1044,2012-11-16 00:00:00,0.3095696,0.4651182,161.9625,0.94069296,291.67575
1045,2012-11-16 01:00:00,0.40169674,0.2645072,155.8853,1.9591254,285.43622
1046,2012-11-20 19:00:00,0.31757838,4.112892,84.93797,2.9907718,182.01027
1047,2012-11-20 20:00:00,0.9959434,3.6188776,86.79558,2.7602339,185.0435
1048,2012-11-20 21:00:00,0.9782072,3.2247238,89.41941,3.3605347,187.52908
1049,2012-11-20 22:00:00,0.99389106,2.9704514,93.3842,3.1128817,198.07954
1050,2012-11-20 23:00:00,0.98484856,2.8931808,99.97644,3.058701,204.57034
1051,2012-11-21 00:00:00,0.86036915,3.0065892,112.51549,3.0448766,211.20676
1052,2012-12-01 13:00:00,0.87781656,4.9417777,115.58736,5.628738,358.65094
1053,2012-12-01 14:00:00,0.9747208,4.7773495,99.99999,5.4044414,355.25497
1054,2012-12-01 15:00:00,0.9794801,4.6442094,99.99999,5.843644,355.5023
1055,2012-12-01 16:00:00,0.97004455,4.610076,99.99999,5.9271116,355.22485
1056,2012-12-01 17:00:00,0.975099,4.677118,99.99999,6.0548596,355.2577
1057,2012-12-01 18:00:00,0.9844612,4.841132,99.99999,6.868759,349.14157
1058,2012-12-01 19:00:00,0.9838517,5.0927596,99.99999,6.0901,355.4423
1059,2012-12-01 20:00:00,0.984527,5.4198103,99.99999,6.8086643,349.09116
1060,2012-12-01 21:00:00,0.9842916,5.8095613,99.99999,6.3768845,355.4306
1061,2012-12-01 22:00:00,0.98447967,6.250292,99.99999,8.541688,323.95648
1062,2012-12-01 23:00:00,0.98476297,6.7319994,99.99999,6.539271,336.53912
1063,2012-12-02 00:00:00,0.98365366,7.246515,99.99999,7.0706215,349.06662
1064,2012-12-02 01:00:00,0.97787035,7.732481,99.99999,7.3627715,336.4299
1065,2012-12-02 02:00:00,0.9809425,7.447073,99.99999,7.455947,342.74323
1066,2012-12-02 03:00:00,0.9792617,6.891585,99.99999,7.686714,336.65485
1067,2012-12-02 04:00:00,0.9825266,6.3710113,99.99999,8.895862,336.4806
1068,2012-12-02 05:00:00,0.98353,5.8946085,99.99999,8.168675,349.166
1069,2012-12-02 06:00:00,0.9846912,5.4739223,99.99999,8.415506,336.56406
1070,2012-12-02 07:00:00,0.97829854,5.122697,100.0,8.475896,349.0
1071,2012-12-02 08:00:00,0.9845083,4.856029,99.99999,8.426089,336.57333
1072,2012-12-02 09:00:00,0.9841168,4.688368,99.99999,8.392735,349.07758
1073,2012-12-02 10:00:00,0.9845607,4.6304817,99.99999,8.907419,355.37582
1074,2012-12-02 11:00:00,0.9848072,4.6864395,99.99999,10.167687,349.11612
1075,2012-12-02 12:00:00,0.98316216,4.8523045,99.99999,10.526365,349.05722
1076,2012-12-02 13:00:00,0.98702824,5.065872,99.237404,9.172419,342.0666
1077,2012-12-02 14:00:00,0.05496045,5.0341587,69.000626,9.204648,338.4771
1078,2012-12-02 17:00:00,-0.40705726,4.866616,69.000626,9.433916,338.98718
1079,2012-12-02 18:00:00,0.39618722,4.836484,69.000626,9.540929,338.09775
1080,2012-12-02 19:00:00,0.9305968,4.819702,69.00063,9.623036,337.04526
1081,2012-12-02 20:00:00,0.9201741,4.816399,69.000626,9.598805,337.13492
1082,2012-12-02 21:00:00,0.8916348,4.8266115,69.000626,9.611616,336.6643
1083,2012-12-02 22:00:00,0.9093415,4.8502545,69.00062,9.88877,336.73682
1084,2012-12-02 23:00:00,0.9268227,4.887126,69.00063,6.365594,337.08566
1085,2012-12-03 00:00:00,0.9333565,4.936937,69.00062,6.137103,336.9431
1086,2012-12-03 01:00:00,0.94655013,4.977431,71.18379,9.702719,339.1443
1087,2012-12-03 02:00:00,0.9344297,4.730278,110.384254,9.485248,328.00403
1088,2012-12-03 03:00:00,0.6772836,4.5389314,137.07388,5.9642887,348.5951
1089,2012-12-03 04:00:00,0.52955496,4.5547085,147.80101,7.7464886,346.53912
1090,2012-12-03 05:00:00,0.38070473,4.6638517,155.87698,7.899175,348.8156
1091,2012-12-05 22:00:00,0.82604134,2.380912,55.758404,3.7632139,323.68393
1092,2012-12-05 23:00:00,0.9690128,2.647787,76.37849,6.9280205,325.57025
1093,2012-12-06 00:00:00,0.97909194,2.9169352,101.67725,3.486713,331.9635
1094,2012-12-06 01:00:00,0.8774001,3.1273463,118.66956,6.1930866,323.80072
1095,2012-12-06 02:00:00,0.95323235,3.0674977,107.52966,5.6281753,325.25504
1096,2012-12-06 03:00:00,0.99656254,2.9707966,86.19485,2.464714,354.20917
1097,2012-12-06 04:00:00,0.8642887,2.874256,61.282894,5.1376057,322.79382
1098,2012-12-07 10:00:00,0.11604269,0.6921315,173.25415,1.5255885,265.13376
1099,2012-12-07 13:00:00,0.8526268,1.3793867,121.45465,2.377969,219.80487
1100,2012-12-08 22:00:00,0.03176194,2.4730027,161.6835,2.114387,271.0989
1101,2012-12-08 23:00:00,0.47296238,3.1297843,145.60034,1.7456245,262.18976
1102,2012-12-09 00:00:00,0.53425306,3.8374357,134.19508,1.584367,252.09325
1103,2012-12-09 01:00:00,0.47608253,4.3907924,129.57411,1.2922294,220.70445
1104,2012-12-20 00:00:00,0.96857506,2.0620837,75.73979,3.9345646,180.3771
1105,2012-12-20 01:00:00,0.9666748,2.1763911,94.16389,5.187449,192.73117
1106,2012-12-20 02:00:00,0.9174282,2.0710275,66.55796,4.886397,183.71739
1107,2012-12-20 03:00:00,0.55166024,1.9444932,33.495037,4.17501,188.38953
1108,2012-12-20 04:00:00,0.24638623,1.8440909,14.264832,3.4534695,194.27692
1109,2012-12-20 05:00:00,0.0691387,1.7742643,3.9744644,4.2510276,202.89471
1110,2012-12-22 01:00:00,0.602002,2.111741,142.98573,3.3607078,348.11218
1111,2012-12-22 02:00:00,0.39610147,1.9601495,156.65535,2.630554,292.64465
1112,2012-12-22 03:00:00,0.19990498,1.8400491,168.46617,2.535893,323.35382
1113,2012-12-22 04:00:00,0.081211746,1.7705226,175.33954,2.303229,279.9723
1114,2012-12-22 05:00:00,0.00491624,1.7575811,179.71832,2.186554,271.75208
1115,2012-12-24 05:00:00,0.32528344,1.4585401,161.01721,6.422855,322.16968
1116,2012-12-24 06:00:00,0.34122884,1.3048589,159.99997,4.052464,308.6521
1117,2012-12-24 07:00:00,0.34201428,1.6967179,159.99997,4.7322936,321.1565
1118,2012-12-24 08:00:00,0.34123722,2.4164803,159.99997,1.7741466,321.2181
1119,2012-12-24 09:00:00,0.3414829,3.253342,159.99997,0.95576787,289.6784
1120,2012-12-24 10:00:00,0.34200042,4.1368365,159.99997,3.416502,308.57318
1121,2012-12-24 11:00:00,0.34157935,5.0425134,159.99997,1.3409909,251.98457
1122,2012-12-24 12:00:00,0.34129527,5.960268,159.99997,3.1522148,333.78192
1123,2012-12-24 13:00:00,0.34693444,6.684315,159.62605,1.7201151,314.40985
1124,2012-12-24 14:00:00,0.3950504,6.824729,156.73062,2.2253165,336.73523
1125,2012-12-24 15:00:00,0.44244885,6.939211,153.60295,1.7592969,295.8057
1126,2012-12-24 16:00:00,0.48598498,7.0600224,150.7463,1.4057851,305.50854
1127,2012-12-24 17:00:00,0.52593726,7.1868467,148.13939,1.0409576,309.2046
1128,2012-12-24 18:00:00,0.53753173,7.319372,145.76031,1.081202,268.91168
1129,2012-12-24 19:00:00,0.5244623,7.4572916,143.58766,0.5744399,279.11792
1130,2012-12-24 20:00:00,0.6167746,7.6003137,141.6012,0.36353785,240.0383
1131,2012-12-27 09:00:00,0.6907203,4.9236474,116.43916,1.404957,209.1643
1132,2012-12-27 10:00:00,0.92438763,4.9429345,111.4241,1.8229864,222.19069
1133,2012-12-27 11:00:00,0.9485185,4.9783673,107.82143,2.1277301,231.18701
1134,2012-12-27 12:00:00,0.9575306,5.0296044,105.12771,3.8689444,203.31897
1135,2012-12-27 13:00:00,0.97232103,5.0866284,103.34523,2.49837,207.98427
1136,2012-12-27 14:00:00,0.69828856,5.1274133,105.0582,2.3396664,227.74704
1137,2012-12-28 00:00:00,0.8865601,3.4114466,110.000046,0.9165667,202.37335
1138,2012-12-28 01:00:00,0.93939716,3.1740124,94.6666,1.3209522,199.60907
1139,2012-12-28 02:00:00,0.88291055,2.8602886,62.000214,0.40781546,304.8227
1140,2012-12-28 03:00:00,0.88213915,2.5090802,62.00022,1.4249133,210.54144
1141,2012-12-28 04:00:00,0.8807974,2.1627924,62.000217,1.6253958,185.52138
1142,2012-12-28 05:00:00,0.8784953,1.8242298,62.000217,2.157338,185.55203
1143,2012-12-28 06:00:00,0.879462,1.498637,62.00022,1.8060992,191.82364
1144,2012-12-28 07:00:00,0.82733077,1.1966482,62.00022,2.2434466,191.3779
1145,2012-12-28 08:00:00,0.88284093,0.94126326,62.000217,2.0976202,204.28543
1146,2012-12-28 09:00:00,0.88294935,0.7797058,62.000214,2.9870946,198.018
1147,2012-12-28 10:00:00,0.8829279,0.7732152,62.000217,2.9038916,204.30807
1148,2012-12-28 11:00:00,0.8803007,0.92506063,62.000217,3.3490689,185.52902
1149,2012-12-28 12:00:00,0.8809297,1.1754014,62.000214,3.3103611,185.5192
1150,2012-12-28 13:00:00,0.8829488,1.4143654,62.00022,4.1561055,198.01906
1151,2012-12-28 14:00:00,0.8826726,1.4086004,62.000217,3.5854893,204.32614
1152,2012-12-28 15:00:00,0.8795743,1.4895525,62.000217,3.1818342,204.21364
1153,2012-12-28 16:00:00,0.8732734,1.6853468,62.000217,3.158079,197.86974
1154,2012-12-28 17:00:00,0.88064694,1.9618951,62.000217,2.8405483,198.09015
1155,2012-12-28 18:00:00,0.8798704,2.290128,62.00022,2.691335,191.81827
1156,2012-12-28 19:00:00,0.88294196,2.6509154,62.00022,2.5000463,185.45566
1157,2012-12-28 20:00:00,0.84730333,3.032661,62.000217,2.5079317,185.73666
1158,2012-12-28 21:00:00,-0.1845873,3.428371,62.000217,2.4274492,180.94977
